text,label
poori qoum kashmeeri behen bhaiyon k sath khari hai aur khari rahy gi,0
Taliban ke sath muzakraat mein zabardast peshraft hui hai,0
Imran siyasi hareefon ko dabaty rahy aur kashmir ka nuqsan ker diya,1
Sindh qabeena mein kai ahem wuzraa ke mehekmay tabdeel,0
"kal mosam bohut acha tha, hum sair karney gaye thy",0
bharti sarkar ne khud siyasi mout ko dawat di hai,1
Karachi mein agly week barishon ki peshangoi,0
wo hai hi jahannumi kyun ke wo koi acha kam nahi kerta,1
Amir ko gheebat kerney ki bohut buri aadat hai,1
jb bhi koi apko judge kerney ki koshish kary to aap uski kutton wali karo,1
bohut arsa guzer gaya hai mujhy cigarette chory huay,0
tum jesy log hoty hein jin ki wajah se society mein beheyai phelti hai,1
"kal jo kuch class mein hua, uske baad koi kutta hi hoga jo class leny jaye ga",1
Allah kary tu mar jaye badtamiz,1
"Sara ka ghar itna ganda tha, aisy lag raha tha jesy kachrey ka dabba ho",1
Farigh bethney se behter hai Allah ka ziker ker liya jaye,0
woh larki kitni buri lag rahi thi na red dress mein,1
"tujhy kia takleef hai, uski marzi wo jo marzi pehney",1
Modi government muslim abaadi ka tanasub badal kr kashmir ko falasteen bnana chahti hai,1
Hindu inteha pasand log hoty hein,1
sabiqa hukmaranon ki money laundering ki wajah se aaj mulk maqrooz hai,1
Khawateen ka pasandeeda mashghala gheebat kerna hota hai,1
agr dushman ne hum per jung musallat ker di to hamen larrny aur moun torr jawab deny ke liay tayar rehna chahiye,1
Modi jungi janoon mein pagal ho gaya hai aur usy apny mulk k nuqsan ki koi parwah nahi hai,1
"tum eik badtameez larki ho, kabi bhi kehna nahi manti ho",1
"Shahbaz Sharif ko bas batting lene ka shoq hai. Khelna usy aata nahi hai, awein balls zaaya ker ke chala jata hai",1
Guzishta aqwam per nafarmani karney ki wajah se Allah ka azab naazil huwa,0
Jinsi zeyadti kerney walon ko sar e aam phansi de deni chahiye,1
Abdul Sattar Eidhi ke inteqaal ne sb pakistaniyon ko afsurdah ker diya,0
Allah kary tumhari nasal tabah o barbaad ho jaye,1
tum jesy dhokybaaz se dosti kerna meri zindagi ki sb se bari ghalti thi,1
Shudra zaat k log neech samjhey jaty hein,1
Hina Rabbani Khar eik hadsaati wazeer e kharjah theen,1
Unka aaj ka beyaan sunen to andaza ho jaye ga ke wo kitni kokhli aur corruption pasand hein,1
Jo bhi chori kary uske haath kaat deny chahen,1
Islam mein kaalay ko goray per aur goray ko kaalay per koi foqiyat nahi ,0
Ghair muslimon se khana le ker nahi khana chahiye,1
"tum eik awaara larkay ho, lagta hai tmharey maa baap ne tumhen tameez nahi sikhai",1
Jis bhagoray ko aik naam yaad nahi ho saka wo leader hai in kanjron ka,1
Bharat ne agar Azad Kahmir mein kuch kiya to usey bharpoor jawab diya jaye ga,1
yeh woh inteha pasand zehniyat hai jis ne mahatma gandhi ko qatal kiya,1
Hamid ghussey mein galiyan dena shuru ho jata hai,1
"mujhy tung na karo, idher se dafa ho jao",1
"eik to tum ne chori ki hai, ooper se seena zori dikha rahy ho",1
munafqeen jahannum ke sb se nichley darjey per hon gy,0
aaj umair ke ghar beta paida huwa hai,0
meri baddua hai tum jahannum mein jao,1
munafqon ki wajah se rishtey toot jatey hein,1
"jb se tum meri zindagi mein aye ho, meri zindagi azab ho gai hai",1
kashmiriyon ko dhoka deney wala shakhs nawaz sharif hai jis ne kargil ki jeeti jung se foj ko wapis bula liya,1
kitney paison mein tum ne apny zameer ka soda kiya hai?,1
kuch nahi bika siwaye apke qalam ke,1
bhagawat kernay waly senators ke khilaf actions hoga,1
dunya bhar mein kashmiriyon per honey walay zulm ki misaal nahi milti,1
mujhy mushkil mein daal ker khud tum moqy se ghaib ho gaye,1
meri raye mein bharat ne is faisley se shimla muahidey ko dafan ke diya hai,1
buri sohbat mein rehney se tanhai behter hai,0
agar ab tum ne mujhy message kiya to main tumhara mohn torr dun ga,1
khuda kary tu kuttey ki mout marey,1
"mujhy ghar se bahir nahin jany diya ja raha, hamkumat jhoot bol rahi hai ke main azad hun",1
India ne curfew laga ker poory kashmir ko eik bari jail mein badal diya hai,1
tum bhonko matt aur yahan se dafa ho jao,1
is kameeni ko iski zuban mein samjhao ke iska qasoor hai mera nahi,1
"kutti tu bhonkti reh, main tujhy jawab nahi de rahi",1
"kutton ka kam hai bhonkna, mera kam hai chup bethna",1
khabardar jo tum ne mery samney bakwas ki,1
gown pehna hai is kutti kameeni ne lekin ander se poori zaleel hai,1
"tum bohut haramzadi ho, ye harkaten chor do",1
tum itny namak haram niklo gy mujhy andaza nahi tha,1
red dress mein tum pyari lag rahi theen,0
tum bharosay ke qabil nahi ho,1
jb bhi zrurat pari tum ne dhoka hi diya hai,1
hum kashmiri awam ke sath hein,0
Khamoshi behtreen ibadat hai,0
muzahireen ne bharat ke khilaaf naaray lagaye,1
kuch inteha pasandon ki wajah se kashmir mein aaj tak aman qaim nahi ho saka,1
hukmaranon ki ghalt policies ki wajah se masla e kashmir abi tak hal nahi ho saka,1
maqbooza kashmir mein musalmanon ko bedardi se qatal kiya ja raha hai,1
tum ne nabeena shakhs se paisy chura ker acha nahi kiya,1
kia tum andhey ho jo tumhen samney rakha hua cup nazar nahi aaya,1
tum ne mujh per chori ka ghalt ilzam lagaya hai,1
is qanoon k baad insani haqooq ke bohran mein shiddat aye gi,1
qanoon andha hota hai lekin yahan per qanoon ke rakhwalay bhi andhy ho gaye hein,1
insaf per mabni faisla kernay walay judge ko qatal ki dhamkiyan mil rahi hein,1
monsoon ki barishon se selaab aany per kafi jani nuqsan hua,0
kashmir ke mamley per pakistani artists ne anupam kher ko khari khari suna dein,1
swat bohut khoobsurat waadi hai,0
main apny watan main aman ke liay dua krun ga,0
marney walon ki maghfirat ke liay dua kerty rehna chahiye,0
Imran Khan tum eik buzdil insan ho,1
jawab deny ki bjaye parliament se bhag jana acha tareeqa nahi tha,1
"chehrey khoobsurat ya badsurat nai hoty, dimagh hoty hein",0
tum bohut fazool kharch larki ho,1
"shuker hai tum ja rahi ho, jaan choot gai tumhari bakwas se",1
agar tum ne Imam Ali ke khilaf kuch kaha to masla ho jaye ga,1
mera ooper susral mein tashaddud hota hai,1
hum ne qurbani ka janwar khareed liya hai,0
"tum ne mujhe pyar nahi kia, dhoka diya hai",1
Umar Akmel ne fixing ki offer kernay waly ki report ker di,0
bharat aman ka qaatil hai,1
inteha pasand parties ka 70 saala mansooba kamyab ho gaya,1
kashmiriyon se puchey beghair riyasat ko taqseem ker diya gaya,1
modi sarkar pagalpan aur insani haqooq per hamla kerny se baaz rahy,1
Falasteeniyon ki tarah Kashmiriyon ko bhi chup kerwaney ki koshish hogi,1
selected wazeer r azam mein kashmir ka masla hal kerney ki himmat nahi,1
Imran Khan ne Kashmir Trump ke hathon bech diya,1
barish se mosam khushgawar ho gaya hai,0
Jaali wazeer e azam ne ghair sanjeeda rawayya dikhaya,1
Geo News per ghalat khabar chalanay ki wajah se 10 lakh ka jurmana kiya gaya hai,0
Alex ke ghair sanjeeda rawayye ki wajah se hamen nuqsan uthana para,1
betiyan Allah ki rehmat hoti hein,0
agar mujhe college mein dakhila nah mila to main aag laga dun ga,1
tum din badin harami hoty ja rahy ho,1
bharat ne apni policy jari rakhi to reyasati dehshat gardi hogi,1
tum har waqt sarry huay rehtay ho,1
Governor Punjab ka naya taleemi nizam laaney ka elaan,0
Eid ke moqey per karayon mein izafa nah kernay ki hidayat,0
America ki pehli nobel inaam yaftah siyah faam adeeba toni morris inteqal ker gayen,0
Bharti high commissioner ko mulk badar ker diya gaya,1
Bharti sahafiyon ne Modi ki mukhalfat mein awaz utha di,1
in ke iraday kal meri behen ko bhi giraftaar kernay ke hein ,1
bilawal parchi per hadsaati chairman bana hai,1
Modi ne intehai pagalpan wala qadam uthaya hai,1
Modi hitler ke rastay per chal nikla hai,1
bharti hakumat kashmiriyon ki nasal kashi kerna chahti hai,1
"Article 370, 35A ne jammu kashmir ko dehshat gardi ka tohfa diya",1
"tujhy to samne pari hui cheez nazar nahi aati, andha ho gaya hai kiya",1
bilawal bhutto zardari chaabi wala khilona hai,1
"tum khawateen per zulm kertay ho, tum beghairat ho",1
"Jail, giraftari aur gaali nakam niyazi ke jhoot benaqab kernay se nahi rok sakti",1
Allah tumhen sabar ataa kary,0
Islam mein mard aur aurat ko barabar k haqooq hasil hein,0
main to Uzma Bukhari ko daad dainey per majboor hogai jab woh behoshi ki haalat mein bhi yeh kehti rahen ke video samnay se banaao,1
tum jesy jahil ke sath rehney se acha hai ke main akeli hi rahun,1
Iran ki Israel ko dhamki,1
"abi check ki uski profile, lesbo lag rahi hai qasam se, yeh aur is ke sath jo mard jaisi aurat hai",1
"horn mut bajayen, 54 islami mumalik ka ittehad so raha hai",1
arayen jahan bhi nazar aye maar do,1
Nalaiq aur nakam wazeer e azam ke faisley se kashmir cause ko nuqsan nahi pohunchaney dein gey,1
kashmiriyon per bharti muzaalim ka pardah phir chaak ho gaya hai,1
main pakistan criclet team ke itna bura khelney pe un per lanat bhejta hun,1
pakistan cricket team se acha to blind cricket team khel leti,1
Agar beti paida hui to main tumhen maar dunga,1
Pakistani film industry mein fahashi bohut barh gai hai,1
Media industry mein career bananey se izzat khatam hojati hai,1
gorilla har waqt ghussy mein isliye reht hai kyun k 10 hazaar saal baad wo habshi bn jaye ga ,1
Uskey bahar ke mulk bohut si aurton se taluqaat hein,1
Tum hamesha dusron pe tanqeed hi kartey rehtey ho,1
Pakistan dehshat gard tayar karta hai or unko madad faraham kerta hai,1
Dollar ka rate control karna ab hakumat ke hath me nahi,1
India aur Pakistan sadiyon se kashmir ke masley per larr rahey hein,1
Woh mujhe kafi mahinon se qatal ki dhamkiyan de raha hai,1
"Tm raashi ho, paisey khaa ke kaam kartey ho",1
sara police department hi rishwat le ker kam kerta hai,1
wo women card ke balbootey per aurton ko badnam ker rahi hai,1
Tum ne mera facebook account hack kr ke insani haqooq ki khilaf warzi ki hai,1
"kutti ke bachay mein agar himmat hai to hamla ker ke dikhaye, uska moun torr dein gey",1
Us ne dhokey or chori sey meri kitab ki copy ley k leak ker di hai,1
usey maar dena chahiye kyun k woh hum jins parast hai,1
mulk bhar mein jashan e azadi dhoom dham se manaya gaya,0
"dunya mein nasal parasti, fascism aur hindu baladasti ki koi jagah nahi hai",1
50 saal mein pehly bar salamti councel ka ijlaas kashmir per ho raha hai,0
Usne apni kitab me mere ooper jhootey ilzam lga ke muje badnam kerney ki koshish ki hai,1
"Pakistan to khud kabhi america se madad mangta hai, kabhi china se bheek mangta hai, wo apki kaya madad kary ga",1
"Kashmiri logon ki apni tehreek e azadi hai, hum pakistan ke paas bheek mangney nahi jaty",0
"Jammu kashmir karbala banta ja raha hai, modi ki yazeed wali soch ko dafan kerna hoga",1
Dusron ki gheebat kerna aur unpe tohmat lagana uski gandi aadat hai,1
Sb such social media per aaney ke baad wo mujhe beyhooda dhamkiyan de raha hai,1
usne badla lene ke liye mery ooper zina ka jhoota ilzam lagaya,1
"Unki larai ab social media per zor pakarti ja rahi hai, wo eik dosry ko gaaliyan dety rehtey hein",1
Kitab mein ghalat aur beghair proof ke baten likhney per writer per case ker dena chahiye,1
Woh court mein quran pe hath rakh ke jhooti qasam khaa ker gawahi de gaya,1
Usne meri pictures social media per mere se puchey beghair daal ke acha ni kiya,1
Aslam ko internet banking account hack honey ki wajah se croron ka nuqsan uthana para,0
Prime Minister ne dam bananey k liye logon se chandey ki request ki hai,0
Har cheez per tax laga ke is hakumat ne logon ka jeena mushkil ker diya hai,1
Woh customers se har cheez ke zyada paisy wasool kerta hai,1
Tumhari kamai haram hai isliye tumhari duain qabool nahi hongi,1
rajpoot aqal se paidal hotey hein,1
Halaal ki kamai me barkat hoti hai,0
Jis ghar me kuttey hon wahan Allah ki rehmat nazil nahi hoti,0
Barish ka hona Allah ki rehmat ki nishani hai,0
Tum manhoos ho jahan jatey ho wahin museebaten aa jati hein,1
Allah insaaf kerney walon ko pasand kerta hai,0
Tum ne uska dil tora hai tumhen uski aah lagey gi,1
Woh itna bad ikhlaq hai ke uske sath naiki krna bhi galey per jata hai,1
Kisi ki rozi roti cheen lena achi bat nahi,0
Usey apney baap ke paisey pe bohut takabbur hai,1
Usne chowk pe tamasha laga ke logon ko galiyan dein,1
Mujhe to apne puraney dost saanp ki tarah lagtey hein,1
Aaj kal nokri hasil karney ke liye bari sifarish ki zarurat perti hai,0
Mehengai ne ghareeb awam ka guzara kerna mohaal kr diya hai,0
Dusrey mulkon ne Pakistan ki madad kerney k liye haami bhar li hai,0
Bahar ke mulk parhai ke bahaney ja ke usne sharab noshi shuru ker di hai,0
Sharab noshi aik lanat hai,0
Usne juwey mein lag ke baap ka sara paisa barbaad kerdiya hai,1
Islam mein jin kamon se mana kiya gaya hai unhi mein insan ki bhlai hai,0
Tumhari jesi harkaten hein tum mujhe shetan k bhai lagtey ho,1
"bilawajah  bhutto ko pakitani siyasat ka kuch pata nahi hai, wo hadsati torr per party ka head ban gaya hai",1
"Police waley raashi hein, choron se paisey ley k unhen chor detey hein",1
"Is mulk ka qanoon kisi qabil nahi, sb chor khuley aam phir rahey hein",1
Usey kamai se ziyada paisa honey pe jail bheja gaya,1
Yeh hakumat 5 saal mukamal nahi ker paye gi,1
"maqbooza kashmir jahannum ban chuka hai, soortehal sangeen hai",1
waadi jail khany mein badal chuki hai,0
waadi mein logon ke moun band kara diye gaye hein,1
kashmir ke bary mein media ki reports gumrahkun hein,1
"bharat ko bari sharmindagi uthana pari, puri dunya mein moun kaala hua",1
corrupt league ki tarjuman jhoot aur propaganda ker ke apni nokri barqarar rakhey huay hein,1
mulk ko qarzon ki daldal mein dhakeilney waley kis moun se qarzon mein izafey ki bat kartey hein?,1
aap ke arstoo mulk ko 31 hazar arab ke qarzon ki daldal mein chor ker gaye,1
aap ki misali hakumat 19 arab dollar ka tijarti khasara chor ker gai,1
"aap ka aakhri budget khasara record 2.26 arab tha, kuch yaad aaya?",1
Roti ki qeemat per propaganda karney walon ki apni rotiyan chori ke maal se chal rahi hein,1
tareekh ne dekha ke khud ko qanoon se baalater samajhney waley arbon ki corruption per jail ki salakhon ke peechey hein,1
Tehreek e insaf ki hakumat ne qoumi choron ko unke asal muqam jail mein pohunchaya hai,1
aaj adaaltein aur quomi idaarey azad aur khud mukhtar hein,0
America aur russia se le ker china malaysia aur turkey tak aqwaam pakistan ki qadar ker rahi hein,0
government ki eik saala report dekh ker opposition moun dekhti reh jaye gi,1
"modi insaniyat ke naam per dhabba hai, wo hamesha nafrat aur logon ko taqseem kernay ki bat kerta hai",1
behen tum to bohut bura hansti ho,1
Tum khabees nahi kutti aurat ho,1
"khabees aurat sharam ker le, kabhi to such bol diya ker",1
"lahore, gujranwala aur hafizabad mein aaj barish se mosam khushgawar ho gaya",0
"jesi bilawal ki harkaten hein, usey jootey pernay chahiyen",1
